,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,label
3086,960874,0.5602,0.3784,0.3026,0.5553851364428102,-0.49988,1,0.7272727272727273,0.39,1.24e-05,0.09573999999999999,0.037380000000000004,0.18715439024390246,1
3110,57280,0.6323333329999999,0.437333333,0.478888889,0.46961540115153855,-0.35239111112,0,0.7272727272727273,0.452511111,0.000351354,0.150933333,0.133222222,0.17885284554878048,1
3129,664883,0.486777778,0.390555556,0.548333333,0.507071048964583,-0.4302933332,1,0.0,0.7040000000000001,0.006617933,0.298644444,0.061244444,0.12663611109756098,1
3181,113480,0.47775,0.43,0.56425,0.5983803464292626,-0.70108,1,0.8181818181818182,0.65275,0.478975,0.284,0.052025,0.18797759146341464,2
3194,146490,0.574,0.82775,0.7290000000000001,0.5558181730210954,-0.22455999999999998,1,0.5454545454545454,0.14881,0.03643418,0.20905,0.0364,0.12334756097560975,0
3229,241004,0.71525,0.54,0.5285,0.4489379717437585,-0.40575000000000006,1,0.6363636363636364,0.150275,6.37e-05,0.15975,0.248,0.17035381097560975,1
3262,386253,0.48525,0.821,0.47575,0.49551722469518095,-0.45022,0,0.09090909090909091,0.09789099999999999,0.31545,0.3295,0.073075,0.053595579268292684,0
3276,483848,0.4505,0.795,0.77775,0.7480694793884265,-0.43583,1,0.36363636363636365,0.009255,0.00034142,0.172,0.0508,0.09559344512195123,0
3280,489435,0.36225,0.79925,0.4995,0.634315124830656,-0.23129999999999998,1,0.5454545454545454,0.272812675,0.06615025,0.32575,0.043975,0.14719314024390243,0
3281,495702,0.71375,0.7365,0.80375,0.546039771627637,-0.33414,1,0.45454545454545453,0.066205,0.371873,0.119375,0.063225,0.19647667682926828,1
3292,568861,0.611,0.39375,0.7235,0.5589328914263596,-0.54737,1,0.45454545454545453,0.50425,4.35e-05,0.095325,0.032175,0.09406082317073171,1
3301,619423,0.676375,0.64125,0.753375,0.5284540110315463,-0.42262,1,0.45454545454545453,0.2374625,0.012203693,0.256975,0.056975,0.1883845274390244,1
3312,677991,0.606375,0.39416875,0.5748625,0.5375211679891619,-0.61592,0,0.36363636363636365,0.513625,0.82575,0.0768375,0.0429375,0.22223368902439025,2
3331,761478,0.569375,0.32425,0.619125,0.5260124346816334,-0.58211,1,0.6363636363636364,0.767625,0.03026425,0.10165,0.0370375,0.1892450457317073,2
3340,773063,0.6415,0.63425,0.60375,0.6531824559705826,-0.29619,0,0.6363636363636364,0.42825,0.31378249999999996,0.21975,0.0317,0.1899125,2
3402,1593570,0.2995,0.85075,0.37075,0.6028969905167408,-0.1747,1,0.0,0.2942855,0.4349825,0.195,0.052725,0.09938810975609756,0
3419,3416819,0.72725,0.52125,0.440125,0.4999389152312754,-0.32789999999999997,1,1.0,0.174175,3.0799999999999996e-05,0.107075,0.055675,0.12406028963414634,1
3425,22257,0.573,0.811142857,0.753857143,0.6177016227985291,-0.30322857144,1,0.18181818181818182,0.121428571,1.1599999999999999e-05,0.383428571,0.043814285999999994,0.14631602786585365,0
3426,30664,0.43614285700000005,0.23142857100000003,0.639857143,0.7934598688794271,-0.5523028571999999,1,0.2727272727272727,0.804142857,0.1947232,0.157671429,0.049285714,0.09906202091463415,2
3431,101953,0.660714286,0.489714286,0.6128571429999999,0.668824131023805,-0.6114914284,1,0.45454545454545453,0.246414286,0.222285714,0.1222,0.042057143,0.20015322298780489,1
3435,133177,0.511428571,0.665285714,0.318428571,0.5859790153861041,-0.21179428572,0,0.18181818181818182,0.179685714,7.4e-07,0.156171429,0.036285714,0.13877465158536587,1
3446,192260,0.514857143,0.424285714,0.618428571,0.44696701596671184,-0.5273257144,0,0.45454545454545453,0.38218,0.21275428600000001,0.33218571399999997,0.037185714,0.1740222125609756,2
3447,218709,0.5998571429999999,0.38799999999999996,0.610285714,0.6220672396942133,-0.5326971428,1,1.0,0.15242857099999998,0.08914315699999999,0.13057142900000002,0.041585713999999996,0.1763647212804878,2
3450,243812,0.603428571,0.7288571429999999,0.695857143,0.6009040889297464,-0.34308,1,0.09090909090909091,0.176567143,0.0043698090000000005,0.1766,0.057214285999999996,0.16958240420731707,1
3484,961133,0.630571429,0.69,0.626857143,0.4458265365299013,-0.35704,0,0.45454545454545453,0.20615714300000001,0.257148857,0.10264285699999999,0.035971429,0.15670191640243902,2
3493,6568,0.694333333,0.40633333299999996,0.6283333329999999,0.6070914781304432,-0.53088,0,1.0,0.192833333,0.000823433,0.09683333300000001,0.110166667,0.2176558943292683,1
3503,16759,0.516833333,0.366833333,0.421333333,0.5801270887362107,-0.39008666668,1,0.6363636363636364,0.855,0.157683333,0.1506,0.039883333,0.21386727640243902,2
3504,18828,0.432333333,0.448666667,0.34766666700000004,0.4934939679698084,-0.31792,1,0.2727272727272727,0.28789333300000003,0.021290332999999998,0.162433333,0.0276,0.17769369920731706,0
3528,46527,0.649666667,0.40633333299999996,0.265766667,0.6487097604993225,-0.43700000000000006,0,0.5454545454545454,0.597336667,0.30871,0.105766667,0.041366667,0.1432520325,0
3578,141683,0.40966666700000004,0.873,0.48166666700000005,0.6815673180762531,-0.18181333332000002,1,0.18181818181818182,0.027246667000000002,8.08e-05,0.2205,0.079933333,0.13967743902439025,0
3586,160054,0.282333333,0.9109999999999999,0.6123333329999999,0.7838558801045094,-0.26488,1,1.0,0.002735333,0.156233333,0.31193333300000003,0.078333333,0.11488353658536585,0
3595,169228,0.692333333,0.578,0.725333333,0.4199422618056899,-0.36265333332,1,0.6363636363636364,0.41706666700000006,0.012123333,0.15366666699999998,0.091933333,0.1416260162804878,1
3611,203711,0.537,0.1118,0.295,0.4578833623475904,-0.6772266668,1,0.0,0.922333333,0.00013081,0.11533333300000001,0.053933333,0.1921300812804878,2
3628,252026,0.738666667,0.1577,0.402,0.4943648795239017,-0.8014533332,0,0.0,0.942666667,0.840666667,0.0961,0.0541,0.13953943091463414,2
3644,290775,0.421333333,0.39666666700000003,0.40466666700000004,0.5524159730017417,-0.5964133332,0,0.45454545454545453,0.599666667,0.01823371,0.165333333,0.054433333,0.22904329268292684,2
3665,350892,0.4305,0.1841,0.27885,0.5240089350687053,-0.8142199999999999,0,0.6363636363636364,0.6991666670000001,0.5440796999999999,0.3851,0.045833333,0.19447418701219513,2
3680,398909,0.6186666670000001,0.391,0.212,0.4240774788562028,-0.6715333332,1,0.18181818181818182,0.371,0.181706833,0.077133333,0.037966667,0.17183475609756096,2
3702,498241,0.435,0.833666667,0.552,0.6861331526998258,-0.22326666668,0,0.6363636363636364,0.018326666999999998,0.027585000000000002,0.454666667,0.039333333,0.17284004067073172,0
3709,558596,0.5455,0.258166667,0.5076666670000001,0.49026756338300753,-0.7191666668000001,1,0.09090909090909091,0.6303333329999999,0.39666333299999995,0.1555,0.051833332999999995,0.2788671748170732,2
3730,631535,0.331,0.848333333,0.788666667,0.6754419068124637,-0.24488000000000004,1,0.6363636363636364,0.018022266999999998,0.057002823,0.57,0.079633333,0.10216260164634146,0
3745,674011,0.7536666670000001,0.636333333,0.777666667,0.5602477259531643,-0.379,0,0.6363636363636364,0.36266666700000005,0.324756667,0.110233333,0.0814,0.25109227640243903,2
3767,766557,0.826666667,0.922333333,0.873,0.6113508805883491,-0.14687999999999998,0,1.0,0.0882,0.00112,0.1981,0.087866667,0.1180081300609756,0
3769,767095,0.763333333,0.8756666670000001,0.8029999999999999,0.562584671956648,-0.4168,1,0.9090909090909091,0.002643333,0.085066667,0.11053333300000001,0.064966667,0.23782642274390245,1
3782,803513,0.6103333329999999,0.465,0.46266666700000003,0.612336301045094,-0.5834266668,1,0.6363636363636364,0.1659,4.42e-06,0.218033333,0.032,0.15253373981707316,0
3865,2800003,0.479333333,0.501,0.5379999999999999,0.5356202825624153,-0.31629333332,1,0.45454545454545453,0.605,0.052156667000000004,0.16,0.036000000000000004,0.13696788615853658,0
3900,244711,0.4934,0.462,0.7996,0.7216537642732727,-0.417864,1,0.9090909090909091,0.7516,4.6799999999999996e-07,0.21984,0.0523,0.09295609756097561,1
3908,314050,0.7042,0.7058,0.8506,0.6213915231275402,-0.46852,1,0.45454545454545453,0.1272,0.1612,0.09,0.05434,0.208195,2
3938,809334,0.4454,0.2484,0.38458000000000003,0.6449312947551771,-0.631576,1,0.45454545454545453,0.7236,0.38834,0.1142,0.0354,0.24319841463414635,2
3983,33316,0.6375,0.7125,0.7465,0.5620476098316237,-0.30535999999999996,1,0.8181818181818182,0.358,0.000207,0.1355,0.0438,0.11730884146341464,0
3999,50520,0.6095,0.3195,0.6625,0.48156328623959743,-0.53166,1,0.2727272727272727,0.7155,0.00289595,0.1145,0.03035,0.12851615853658538,1
4049,111794,0.6405,0.6895,0.7545,0.590511902457906,-0.29866,1,0.6363636363636364,0.7040000000000001,0.4265,0.2545,0.064,0.09998353658536585,2
4050,113721,0.7065,0.5805,0.7805,0.6191165086123476,-0.3287,0,0.18181818181818182,0.22325,0.40101,0.162,0.0285,0.18293079268292683,2
4054,118853,0.5505,0.3605,0.5660000000000001,0.6084188116895684,-0.5955400000000001,0,0.6363636363636364,0.8105,0.7979999999999999,0.29,0.0432,0.18367896341463413,2
4097,173007,0.59375,0.2305,0.48575,0.5510051770853494,-0.80325,1,0.2727272727272727,0.88525,0.409615625,0.16475,0.17055,0.12183932926829269,2
4128,211424,0.319,0.3945,0.307,0.5297561447648539,-0.5359700000000001,1,0.45454545454545453,0.71575,0.56699,0.24425,0.040625,0.10947484756097561,2
4129,211483,0.456,0.0549,0.182,0.3702051480549642,-0.82512,0,0.6363636363636364,0.9805,0.861,0.0918,0.05095,0.14334146341463413,2
4151,242949,0.6535,0.512,0.7125,0.5619218114960325,-0.41194000000000003,1,0.18181818181818182,0.354,0.43505,0.179,0.06485,0.14947164634146343,2
4162,257364,0.703,0.5525,0.4725,0.5190511902457906,-0.3911,1,0.6363636363636364,0.034995,0.0,0.2495,0.07685,0.13123109756097562,1
4166,261332,0.573,0.3605,0.499,0.48099961292819815,-0.35036,0,0.6363636363636364,0.6575,0.4405575,0.11035,0.0623,0.10595121951219512,2
4183,291235,0.77,0.653,0.8505,0.6005080317398878,-0.23206,0,0.09090909090909091,0.0695,8.77e-05,0.10235,0.03135,0.14480091463414635,1
4190,299776,0.5525,0.6935,0.6435,0.6070035804141668,-0.43845999999999996,1,0.45454545454545453,0.0353915,0.026941500000000004,0.13545,0.03725,0.12817896341463414,0
4191,300013,0.6635,0.0557,0.5175,0.48053754596477644,-0.7292000000000001,1,0.0,0.9785,0.1505,0.107,0.07415,0.10840640243902439,2
4202,309328,0.607,0.2665,0.6890000000000001,0.49023127540158695,-0.41656000000000004,1,0.6363636363636364,0.907,0.0125078,0.22699999999999998,0.0807,0.10293506097560975,1
4208,321126,0.684,0.7325,0.8465,0.5830196438939423,-0.37216,1,0.6363636363636364,0.002065,0.0574,0.1008,0.0854,0.2722317073170732,1
4213,343396,0.5720000000000001,0.7045,0.6505,0.5010886394426166,-0.36384,0,0.2727272727272727,0.612,0.00012770000000000001,0.19,0.08555,0.16326432926829268,1
4234,387097,0.588,0.5870000000000001,0.09425,0.4764926456357654,-0.27776,1,1.0,0.2777,0.799,0.12255,0.03335,0.0977765243902439,1
4252,457807,0.5745,0.326,0.501,0.7494048771047029,-0.52744,0,1.0,0.29005,1.1599999999999999e-05,0.2325,0.0635,0.09638628048780488,1
4269,503247,0.7170000000000001,0.615,0.7935,0.49114815173214627,-0.3034,1,0.9090909090909091,0.20600000000000002,1.92e-05,0.289,0.0358,0.16123170731707318,1
4276,529050,0.6605,0.888,0.746,0.6059730017418231,-0.20482,1,0.6363636363636364,0.00158,0.0038350000000000003,0.06225,0.04835,0.12979268292682927,0
4294,583935,0.4795,0.429,0.72,0.8669972904973872,-0.44832,0,0.09090909090909091,0.593,0.0003005,0.07185,0.0274,0.1699469512195122,1
4310,631275,0.37200000000000005,0.9740000000000001,0.11365,0.6306899554867428,-0.16078,1,1.0,0.00012355,0.27855,0.268,0.1665,0.12563018292682926,0
4332,671452,0.4635,0.741,0.565,0.3814132959163925,-0.23138000000000003,1,0.5454545454545454,0.6635,3.4e-05,0.06825,0.0659,0.14224390243902438,0
4335,673114,0.7425,0.332,0.583,0.4172924327462745,-0.5845199999999999,1,0.6363636363636364,0.1965,0.00264,0.08415,0.04915,0.2048780487804878,2
4368,763601,0.475,0.7290000000000001,0.6255,0.7730065802206308,-0.57844,1,0.2727272727272727,0.0207,0.003177,0.2269,0.0588,0.12813841463414635,0
4376,772721,0.691,0.6485,0.7995,0.4737662086317011,-0.51276,1,0.8181818181818182,0.15935,0.0026625,0.18545,0.0328,0.20015426829268293,1
4419,812877,0.5395,0.6559999999999999,0.5725,0.5442060189665183,-0.43276000000000003,1,0.18181818181818182,0.06055,7.55e-05,0.07295,0.0332,0.17615030487804878,0
4427,837526,0.4685,0.9005,0.5805,0.5110750919295529,-0.22066,1,0.18181818181818182,0.07975,1.57e-05,0.41200000000000003,0.1127,0.11605670731707317,0
4444,869708,0.44799999999999995,0.32,0.2371,0.43450019353590086,-0.47136,1,0.2727272727272727,0.7865,0.8055,0.1905,0.0605,0.1405204268292683,2
4451,893719,0.484,0.2275,0.4835,0.34780336752467583,-0.45542,1,0.6363636363636364,0.867,0.0,0.1645,0.02865,0.11029268292682927,1
4469,923332,0.3755,0.9359999999999999,0.5165,0.8371879233597832,-0.15152000000000002,1,0.9090909090909091,0.008977500000000001,5.539999999999999e-05,0.39299999999999996,0.07335,0.13805579268292684,0
4482,948080,0.4845,0.6579999999999999,0.2125,0.5841687633055932,-0.46336000000000005,1,0.18181818181818182,0.03615,0.0672205,0.073,0.04555,0.19254878048780488,0
4510,2034242,0.677,0.682,0.875,0.5142200503193342,-0.27515999999999996,1,0.8181818181818182,0.0405,0.0,0.0351,0.0361,0.11713841463414634,1
4527,3178543,0.75025,0.4395,0.355,0.575510450938649,-0.38498,0,0.18181818181818182,0.518775,0.000305,0.1475,0.176275,0.15009893292682927,1
4531,3413511,0.3695,0.4295,0.424,0.8240952196632476,-0.19190000000000002,0,0.45454545454545453,0.42195,6.45e-06,0.1535,0.0659,0.13126829268292683,1
4576,361973,0.830666667,0.581,0.7496666670000001,0.5002209536481518,-0.34042666668000005,0,0.45454545454545453,0.143266667,4.52e-05,0.14026666699999998,0.09753333300000001,0.1975611788414634,1
4580,497236,0.702666667,0.7403333329999999,0.600666667,0.46778272367911744,-0.23665333332,0,1.0,0.1018,3.9e-06,0.07426666700000001,0.072666667,0.16140365853658536,1
4583,585092,0.308333333,0.41633333299999997,0.562,0.8283578478807819,-0.6293333332000001,0,0.18181818181818182,0.63,0.531,0.0906,0.0356,0.2514363821341463,2
4633,11210,0.7390000000000001,0.675,0.643,0.4841010257402748,-0.36776,1,0.09090909090909091,0.0545,0.0112,0.0632,0.0444,0.1733810975609756,1
4678,32409,0.5870000000000001,0.45399999999999996,0.622,0.6488920069672924,-0.35188,1,0.5454545454545454,0.626,0.0,0.922,0.0421,0.12917073170731708,0
4687,36645,0.306,0.752,0.319,0.7214631314108767,-0.4018,0,0.0,0.606,0.00513,0.0986,0.0431,0.1822359756097561,2
4709,57205,0.705,0.40299999999999997,0.155,0.5563770079349719,-0.38799999999999996,1,0.0,0.172,0.00201,0.615,0.0438,0.2866420731707317,2
4738,73444,0.602,0.68,0.385,0.5901925682214051,-0.26048000000000004,1,0.8181818181818182,0.013000000000000001,9.44e-05,0.163,0.03,0.1543579268292683,0
4744,77698,0.41700000000000004,0.1,0.24600000000000002,0.324738726533772,-0.72544,0,0.9090909090909091,0.988,0.0012,0.139,0.0581,0.12360182926829268,2
4767,93872,0.802,0.552,0.601,0.5103590090961874,-0.19184,0,0.45454545454545453,0.0492,1.7e-06,0.0224,0.0503,0.13082926829268293,1
4789,103600,0.4855,0.07785,0.1109,0.4284546158312367,-0.90264,1,0.9090909090909091,0.9405,0.44000073,0.09235,0.044000000000000004,0.16296737804878048,2
4799,109784,0.825,0.6629999999999999,0.41700000000000004,0.5615008709115541,-0.37656,1,0.18181818181818182,0.423,0.415,0.28600000000000003,0.0687,0.15182134146341464,0
4817,123345,0.114,0.0339,0.0402,0.3928730404490033,-0.8722399999999999,0,0.18181818181818182,0.9890000000000001,0.48200000000000004,0.133,0.0423,0.09638231707317073,2
4822,126731,0.462,0.731,0.38,0.8468260112250823,-0.25904,1,0.9090909090909091,0.0006219999999999999,0.129,0.23800000000000002,0.0428,0.2500567073170732,0
4832,130686,0.364,0.11900000000000001,0.0758,0.3738871685697697,-0.90676,0,0.45454545454545453,0.17600000000000002,0.6940000000000001,0.218,0.0453,0.1494310975609756,2
4843,137137,0.597,0.19399999999999998,0.625,0.3565850590284498,-0.4768,1,0.45454545454545453,0.9640000000000001,9.66e-05,0.309,0.0883,0.09821158536585366,2
4881,161637,0.557,0.8109999999999999,0.9279999999999999,0.8267176311205727,-0.25052,1,0.2727272727272727,0.15,3.67e-06,0.0846,0.107,0.14157743902439024,2
4887,164175,0.0811,0.6579999999999999,0.251,0.30397232436616994,-0.27215999999999996,1,1.0,1.4099999999999999e-05,0.903,0.111,0.051,0.3191054878048781,0
4904,172205,0.578,0.9670000000000001,0.736,0.5406183472034062,-0.2408,1,0.0,0.0011099999999999999,0.0005690000000000001,0.34,0.0604,0.14713841463414634,0
4910,176083,0.537,0.17800000000000002,0.299,0.6079398103348171,-0.48891999999999997,0,0.0,0.94,8.83e-05,0.115,0.0464,0.17864207317073172,2
4951,200322,0.674,0.565,0.835,0.5084478420747048,-0.5634,1,0.18181818181818182,0.266,0.0238,0.0796,0.0365,0.19493475609756097,2
4957,202089,0.547,0.5379999999999999,0.718,0.9793352041803756,-0.4556,0,1.0,0.473,0.0,0.0369,0.0567,0.1704878048780488,1
4958,202554,0.596,0.225,0.49,0.5572817882717244,-0.57668,0,1.0,0.7340000000000001,0.0,0.11199999999999999,0.031,0.10512195121951219,2
4986,225607,0.584,0.21600000000000003,0.151,0.5165231275401586,-0.6120399999999999,1,0.6363636363636364,0.873,0.000868,0.109,0.0415,0.1283658536585366,2
5043,277059,0.546,0.852,0.831,0.46887458873621063,-0.20232,1,0.8181818181818182,0.0128,0.0,0.128,0.0365,0.1375609756097561,0
5057,287604,0.721,0.26899999999999996,0.5820000000000001,0.5667311786336365,-0.59608,0,0.9090909090909091,0.35200000000000004,0.0,0.142,0.0772,0.12083719512195122,2
5116,358055,0.8590000000000001,0.622,0.433,0.6483791368298819,-0.32783999999999996,1,1.0,0.0661,0.0,0.0394,0.0445,0.14849573170731709,1
5123,367417,0.7290000000000001,0.753,0.46799999999999997,0.5751596671182504,-0.31048000000000003,1,0.6363636363636364,0.0672,0.0145,0.0668,0.064,0.15630060975609755,1
5125,369955,0.662,0.207,0.496,0.4619024579059416,-0.64704,1,0.18181818181818182,0.9159999999999999,0.0698,0.10099999999999999,0.0427,0.1600810975609756,0
5133,394013,0.446,0.87,0.43799999999999994,0.7828043352041804,-0.18732,1,0.09090909090909091,0.0935,0.0,0.43700000000000006,0.318,0.17653658536585365,1
5151,413405,0.62,0.7859999999999999,0.688,0.582755951228953,-0.44736000000000004,1,0.09090909090909091,0.294,0.7170000000000001,0.11199999999999999,0.0417,0.28193475609756097,2
5155,418519,0.392,0.6829999999999999,0.593,0.5609347784013934,-0.38616,1,0.7272727272727273,0.0639,0.000599,0.392,0.125,0.3288780487804878,2
5159,424928,0.35,0.313,0.557,0.4812125024191988,-0.45411999999999997,1,0.09090909090909091,0.9329999999999999,2.61e-05,0.113,0.031,0.08583719512195122,1
5205,494537,0.633,0.132,0.25,0.5054480356106058,-0.56696,1,0.18181818181818182,0.9,0.622,0.33799999999999997,0.0372,0.10126036585365854,2
5212,502806,0.563,0.696,0.7879999999999999,0.7687874975808012,-0.5061199999999999,1,1.0,0.39899999999999997,0.0,0.157,0.0413,0.08730060975609756,1
5225,521674,0.6829999999999999,0.8690000000000001,0.8490000000000001,0.635049351654732,-0.13592,1,0.0,0.397,0.787,0.16699999999999998,0.11900000000000001,0.21372378048780488,2
5245,569256,0.519,0.498,0.608,0.652293400425779,-0.51132,1,0.9090909090909091,0.8340000000000001,0.0,0.0911,0.0482,0.07726036585365853,1
5260,591048,0.156,0.9129999999999999,0.529,0.879659376814399,-0.38404000000000005,1,0.36363636363636365,0.0235,0.00297,0.32799999999999996,0.0493,0.09943109756097561,0
5275,612095,0.585,0.725,0.7140000000000001,0.7069382620476099,-0.27152,1,0.09090909090909091,0.00942,0.0378,0.39899999999999997,0.1,0.09722621951219512,0
5290,628684,0.7170000000000001,0.81,0.735,0.49071511515386107,-0.41036,1,0.36363636363636365,0.00312,0.000449,0.0654,0.0692,0.15447134146341462,1
5335,720786,0.326,0.3,0.391,0.898151732146313,-0.54684,1,0.8181818181818182,0.44299999999999995,0.0,0.139,0.0454,0.1804310975609756,2
5336,722448,0.44299999999999995,0.991,0.0519,0.7501693439132958,-0.13832,1,0.09090909090909091,0.00398,0.000579,0.106,0.281,0.16144756097560975,0
5379,765494,0.6795,0.434,0.7545,0.5572842074704858,-0.6716200000000001,1,0.2727272727272727,0.8465,0.00023125,0.1955,0.302,0.06896341463414635,2
5389,772976,0.276,0.12,0.10099999999999999,0.8442181149603252,-0.92664,1,0.0,0.193,0.515,0.0934,0.0424,0.24665060975609757,1
5429,802048,0.568,0.44299999999999995,0.648,0.3323204954519063,-0.49023999999999995,1,0.8181818181818182,0.344,0.0,0.155,0.0511,0.17280487804878047,1
5441,808613,0.63,0.198,0.322,0.6338494290690923,-0.70244,1,0.6363636363636364,0.96,0.8809999999999999,0.0717,0.0448,0.09691036585365853,2
5486,839037,0.613,0.77,0.607,0.5618782659183278,-0.34503999999999996,1,0.18181818181818182,0.0033299999999999996,1.92e-05,0.318,0.0447,0.20009756097560977,0
5505,852810,0.528,0.892,0.747,0.4459067156957615,-0.27148000000000005,1,0.2727272727272727,0.00023799999999999998,0.835,0.40399999999999997,0.0351,0.14597439024390244,0
5560,935117,0.782,0.613,0.634,0.4454664215211922,-0.45803999999999995,0,0.5454545454545454,0.0985,0.000472,0.084,0.0864,0.14833353658536585,2
5561,936126,0.384,0.276,0.654,0.5089074898393652,-0.54108,1,0.2727272727272727,0.038,0.0,0.309,0.0295,0.09697560975609756,1
5580,952503,0.685,0.86,0.37799999999999995,0.6289626475711244,-0.1884,1,0.5454545454545454,0.429,0.0,0.778,0.18100000000000002,0.13215,0
5596,989528,0.557,0.8740000000000001,0.396,0.6725469324559706,-0.22916,1,0.0,0.00134,0.0,0.127,0.0339,0.140675,0
5599,993494,0.71,0.747,0.8390000000000001,0.600430617379524,-0.31216,1,0.6363636363636364,0.35100000000000003,0.000878,0.348,0.0665,0.11082134146341463,1
5629,1620705,0.43799999999999994,0.425,0.841,0.7269111670214825,-0.81584,0,1.0,0.35,4.03e-05,0.48,0.0307,0.11081280487804879,0
5653,2526137,0.603,0.789,0.6595,0.7160538029804528,-0.18067999999999998,1,1.0,0.0746,0.00019375,0.2251,0.0719,0.12919329268292684,0
5660,2620029,0.688,0.5820000000000001,0.872,0.4136152506289917,-0.42672,0,0.5454545454545454,0.23,0.000157,0.0663,0.0542,0.13698841463414635,0
5692,3239681,0.595,0.606,0.474,0.6234807431778594,-0.14895999999999998,0,0.8181818181818182,0.0254,0.0,0.0912,0.0577,0.12984573170731709,1
5742,174506,0.502,0.46299999999999997,0.45,0.6930085155796399,-0.48063999999999996,1,0.0,0.65,0.0,0.0916,0.0324,0.22960975609756099,2
5829,955700,0.084,0.00835,0.0679,0.4029659376814399,-1.339,0,0.7272727272727273,0.982,0.943,0.0597,0.040999999999999995,0.26058536585365855,2
5831,985124,0.289,0.7020000000000001,0.172,0.4680327075672537,-0.29312,0,0.45454545454545453,0.0127,0.000205,0.7490000000000001,0.0811,0.11602743902439025,1
